,latitude,longitude,MeanElevation
149862371,29.4622169,-98.3580034,224.77724
150068914,29.387675,-98.35799,196.68489
6312090263,29.5721641,-98.3579892,278.54395
149582229,29.565002,-98.357987,274.83075
1331594158,29.5562815,-98.3579864,283.19379
6312090250,29.5818703,-98.3579802,279.85385
6646463929,29.2406332,-98.3578983,137.97137
149603498,29.505824,-98.357898,228.31831
6312090221,29.5821433,-98.3578431,279.21381
149620804,29.477434,-98.357838,224.20827
6312090259,29.5724251,-98.3577984,279.58932
150086725,29.470944,-98.357798,221.12752
149929908,29.51829,-98.357784,252.18756
6312090222,29.5819742,-98.3577793,278.73386
6312090220,29.5823131,-98.3577552,280.09381
149680446,29.491566,-98.357744,225.10315
149603494,29.506805,-98.357728,228.22044
150047869,29.476699,-98.357717,224.86322
6312090260,29.5722944,-98.3577111,278.42392
149603491,29.506942,-98.357704,228.36044
1736114678,29.4511322,-98.3576701,215.62404
149769049,29.478179,-98.357637,223.64999
149845722,29.293294,-98.357624,166.15663
149900929,29.4456235,-98.3576033,210.71364
10755400014,29.5945739,-98.3575735,269.86273
1331593985,29.5605553,-98.3575491,282.98077
149638196,29.571557,-98.357545,275.64868
1612643546,29.5379818,-98.3575184,284.61874
1736114544,29.4529532,-98.3575056,219.81905
149649180,29.516568,-98.3575,246.77303
149825023,29.5402923,-98.3574981,292.72162
8495954817,29.5818274,-98.3574562,276.39551
150049241,29.571365,-98.357421,275.02866
149593821,29.4630241,-98.3574203,224.19537
6312090201,29.5806826,-98.3573864,278.14316
149625818,29.265434,-98.357386,163.04558
149838861,29.51249,-98.357371,237.59431
149845559,29.522951,-98.357354,259.66794
149603488,29.50904,-98.357338,232.94191
149942459,29.5133,-98.357336,239.11703
150002471,29.4700872,-98.357305,220.58176
1736114520,29.4502665,-98.3573007,217.27925
149859972,29.4798388,-98.3572975,223.6658
149922822,29.548986,-98.357296,298.58401
149550473,29.514091,-98.35729,240.42525
9328302329,29.5820924,-98.3572786,277.20709
150047860,29.475953,-98.357276,225.2916
150034183,29.4685466,-98.3572574,218.46237
149845568,29.523648,-98.357255,259.72769
149768387,29.4609384,-98.3572378,225.20329
150053855,29.4615593,-98.3572313,225.61967
149599344,29.514885,-98.357221,242.01338
150053857,29.4621443,-98.357218,225.95715
149972208,29.5616857,-98.3571813,287.04898
6312129903,29.5010487,-98.3571717,230.37535
149452633,29.4718469,-98.3571709,221.95682
150047852,29.4729483,-98.3571687,222.97839
149582776,29.4724139,-98.3571684,222.4184
149870688,29.4979198,-98.3571671,229.93985
150047847,29.470948,-98.357165,221.09772
149579690,29.473718,-98.357165,224.17537
149948002,29.474455,-98.357164,225.13329
149946937,29.475202,-98.357164,225.77611
9334916290,29.5947779,-98.3571602,268.63004
150046959,29.515665,-98.357159,244.20341
150002473,29.470097,-98.357157,220.62175
149845549,29.522153,-98.357102,257.13336
1130205926,29.449782,-98.357094,218.71037
149850045,29.589046,-98.357094,279.72345
149845541,29.5215867,-98.3570589,256.11758
10755400015,29.5961791,-98.3570514,263.76831
149626548,29.54583,-98.3570472,304.67191
2487620468,29.4964293,-98.3570463,229.70853
149610780,29.48225,-98.3570432,226.79535
150020149,29.57079,-98.357038,273.09317
2557604223,29.4794184,-98.3570123,224.55211
149922820,29.548652,-98.357008,302.97604
149558063,29.510944,-98.356992,233.6646
149937839,29.578007,-98.35693,278.70639
149531300,29.576307,-98.356927,288.54352
149748895,29.463769,-98.356926,223.65184
10915240198,29.5706163,-98.356924,272.85318
150002475,29.470104,-98.3569094,221.28175
10755400022,29.5960073,-98.3569019,264.66473
1612643505,29.5351391,-98.3568695,279.5621
9684531722,29.4464406,-98.3568673,216.15804
149786924,29.4975071,-98.356867,229.19182
149507345,29.390814,-98.356853,201.10985
1612643454,29.5384252,-98.3568203,282.14331
150073203,29.523014,-98.35682,258.85757
1873175530,29.551439,-98.356817,289.50406
150047893,29.4790968,-98.3567879,224.68605
2557604207,29.4790701,-98.3567706,224.68605
149507347,29.391082,-98.356764,201.08459
149603476,29.512458,-98.35676,237.04671
2557604232,29.4801071,-98.3567491,224.39348
149593823,29.4632366,-98.3567427,223.88676
1331593983,29.5609706,-98.3567229,292.36624
2557604206,29.4789835,-98.3567117,224.6517
9334916291,29.595763,-98.356708,265.74307
149603473,29.513264,-98.356701,238.55481
2557604081,29.4691094,-98.3566886,218.99815
150093790,29.539468,-98.356677,280.10611
150107540,29.5182874,-98.3566568,254.61658
149550475,29.514055,-98.356638,239.90981
10755399871,29.5956779,-98.3566353,266.24307
149768554,29.507998,-98.356592,228.73378
149492516,29.598323,-98.356589,272.1286
149849602,29.55093,-98.356582,291.92407
8686020961,29.5691213,-98.3565809,269.25592
149599346,29.514853,-98.356579,241.43399
2557604083,29.4691898,-98.3565786,219.21815
149993308,29.526179,-98.356576,263.67844
149845631,29.527916,-98.356573,262.08435
1736114620,29.4514814,-98.3565699,216.69107
1331594025,29.5622918,-98.3565668,294.37067
149845587,29.524469,-98.356524,258.68695
149603469,29.515656,-98.35652,243.4209
149680458,29.490224,-98.3564889,223.90477
1358941491,29.2908589,-98.3564619,167.74646
8899636116,29.5810388,-98.3564536,275.64133
150049236,29.5699053,-98.3564362,272.35449
1331594133,29.5620678,-98.3564274,295.97064
149603460,29.516453,-98.356422,246.2791
3248435029,29.4608325,-98.3564052,224.94606
10755399881,29.5954064,-98.3564004,272.20306
149731920,29.4615688,-98.3563757,224.96516
149731924,29.4620476,-98.3563735,225.27415
150048558,29.509156,-98.356365,230.65567
150069743,29.549347,-98.356339,299.23013
3248435018,29.4606994,-98.356325,224.56606
6112670296,29.4909456,-98.3563028,225.20386
4614962648,29.2911003,-98.3563023,167.78317
149641346,29.578412,-98.356261,275.00912
149548778,29.548737,-98.356254,305.6701
9334916288,29.5952443,-98.3562491,271.55151
7714221057,29.5688937,-98.3562375,270.2359
2557471008,29.4893825,-98.3562293,223.32291
2487620466,29.4953433,-98.3562131,228.46518
150072628,29.565903,-98.356207,280.70361
10755399892,29.5951985,-98.3561934,268.81152
7714221058,29.568785,-98.3561682,269.63593
3248435026,29.460788,-98.3561677,223.98605
1612643527,29.5388793,-98.3561486,276.96332
10755400010,29.5950824,-98.3561007,269.81039
149603448,29.517219,-98.3561,251.25902
149548776,29.54904,-98.356093,303.22678
149850049,29.589659,-98.356082,277.10883
149909046,29.4705711,-98.3560088,221.45142
149845628,29.527364,-98.355991,260.64981
149531298,29.574839,-98.355991,289.07626
149545091,29.4634552,-98.3559389,223.24507
149520520,29.226228,-98.355908,137.14523
1331594079,29.562791,-98.3559016,304.27365
1331594169,29.5586802,-98.3558963,305.59488
149505097,29.552367,-98.355893,291.03528
10755399870,29.5961868,-98.3558691,265.86371
1331593991,29.5595474,-98.3558539,303.74896
7714221056,29.5690225,-98.3558479,270.91248
149711286,29.404123,-98.355839,210.20035
149711285,29.4030126,-98.3558381,208.29073
149725055,29.479423,-98.355807,225.89963
9334916289,29.5946214,-98.3557925,270.43039
149596103,29.514255,-98.355761,240.18192
6312129899,29.4987922,-98.3557275,226.8271
149700547,29.4947028,-98.3557126,227.69427
149920182,29.514982,-98.355706,241.69293
9334916292,29.5962829,-98.3556917,266.00369
1331594143,29.5624738,-98.3556763,307.3161
3248435015,29.4605843,-98.3556758,222.50354
149505086,29.552823,-98.355669,291.11011
149505105,29.552806,-98.355658,291.11011
150047817,29.468706,-98.355653,217.83698
149579702,29.473968,-98.355639,226.79108
149792758,29.466554,-98.355635,222.42583
149603445,29.518148,-98.3556141,254.11469
149654354,29.528383,-98.355608,262.15887
149531296,29.574199,-98.355583,286.82166
6112670298,29.4914531,-98.3555595,226.42688
149468470,29.5066244,-98.3555565,227.41048
149452644,29.472125,-98.355543,223.07724
1736114574,29.4515379,-98.3555423,218.21269
149545089,29.4624035,-98.3555387,222.58446
149866418,29.387162,-98.355529,194.196
149870686,29.4957939,-98.3555233,227.03894
150062705,29.476688,-98.355518,227.40424
150092728,29.475952,-98.355516,227.48782
149620807,29.477427,-98.355512,227.58838
149605400,29.552476,-98.355512,292.07013
149468472,29.5068172,-98.3555007,227.71048
149473757,29.597224,-98.355488,267.53973
149582394,29.4677233,-98.3554715,218.34895
1736114570,29.450854,-98.3554695,218.11813
149545082,29.4615716,-98.3554636,222.10529
149790985,29.4670324,-98.3554513,221.04582
1612643561,29.5393446,-98.3554416,273.64285
149716193,29.2950136,-98.3554312,166.68904
149845623,29.526794,-98.355419,260.36465
6112670293,29.4904273,-98.3554123,225.97243
149835437,29.471235,-98.355368,221.42398
149836042,29.465874,-98.355361,223.34451
149545268,29.510849,-98.355344,233.80814
149850054,29.5900478,-98.355343,274.34213
149860892,29.479492,-98.355323,226.67598
1331594044,29.5586568,-98.3553223,300.6886
149605406,29.551865,-98.355273,292.11383
149928547,29.473321,-98.355254,225.9437
149946939,29.475196,-98.355252,227.6736
2557471000,29.4892304,-98.35524,224.58258
149545271,29.51309,-98.355197,237.81752
149835439,29.4708381,-98.3551915,220.79097
6112670297,29.4912771,-98.3551897,226.10178
149842261,29.479886,-98.355186,226.45587
149605408,29.551714,-98.35518,291.15384
150119038,29.522212,-98.355172,254.3736
150004495,29.524195,-98.355171,254.46239
149531294,29.573552,-98.355158,284.76291
149808234,29.5093531,-98.3551553,231.24178
150054407,29.4649348,-98.3551479,222.20117
149845598,29.525459,-98.355142,257.51578
149711314,29.4061592,-98.355117,212.08669
149520504,29.223258,-98.355101,136.72581
1358941924,29.290534,-98.3550726,167.14464
3755326211,29.2709142,-98.3550634,162.25392
149596105,29.514213,-98.355026,240.08809
150005258,29.505845,-98.355014,226.93031
1331594062,29.5599673,-98.3550117,299.46277
149749378,29.56776,-98.35501,273.7598
149505093,29.552622,-98.354981,292.83102
149920183,29.514939,-98.354971,241.62798
2506792274,29.5971319,-98.3549539,265.31796
149629821,29.529696,-98.354936,267.94031
149873637,29.475948,-98.354934,228.25633
150071399,29.477435,-98.35491,228.45895
149937437,29.47669,-98.354909,228.48814
149865586,29.480741,-98.354889,226.16144
1612643609,29.534665,-98.3548612,269.99792
149845741,29.496256,-98.354848,226.13686
149492526,29.59509,-98.354833,267.88107
3248435006,29.4594976,-98.3548303,219.36986
149850471,29.472932,-98.35483,224.65338
149505085,29.5522376,-98.3548226,286.29385
149834547,29.4628754,-98.3547733,220.11281
149583906,29.527603,-98.35477,261.10324
932363574,29.5968267,-98.3547694,266.06036
1358942249,29.2900668,-98.3547586,166.33125
149531290,29.572899,-98.354742,283.10721
3649846886,29.5231825,-98.3547219,253.59093
1331594045,29.5595481,-98.3547215,296.85733
149603403,29.520351,-98.354707,250.72867
149483092,29.3024543,-98.354691,168.48393
1612643610,29.5357478,-98.3546788,270.29468
1331594137,29.5610739,-98.3546732,299.70148
149548759,29.549436,-98.354667,293.89505
149804996,29.494455,-98.354662,225.94089
149860912,29.48036,-98.354643,226.87589
149866403,29.390325,-98.354639,198.0206
149834539,29.4623968,-98.3546327,218.7926
6069983725,29.4529146,-98.3546278,219.26277
149579712,29.474698,-98.354621,227.46051
149609092,29.4712357,-98.3545943,221.11563
6069983722,29.4511428,-98.3545807,217.99583
149936146,29.46957,-98.354578,218.63445
8495933203,29.5812587,-98.3545643,272.93906
2557604096,29.471712,-98.3545574,222.12057
149603388,29.5215934,-98.3545508,252.15352
1358941551,29.2890612,-98.3545366,166.99763
1331594040,29.5621938,-98.3545337,296.01959
149605422,29.551088,-98.354522,285.45642
149938339,29.529002,-98.354449,266.76788
376433676,29.2619404,-98.3544422,163.40331
150117328,29.575256,-98.35443,299.09973
149582403,29.4675977,-98.3544176,216.92265
149836024,29.4660614,-98.3544083,221.3145
150111365,29.578803,-98.354407,271.95383
150108309,29.518708,-98.354383,248.97478
1130205905,29.4506433,-98.3543782,219.2688
149909065,29.471675,-98.354376,221.60057
150049233,29.566813,-98.354373,279.97586
2557470907,29.4882461,-98.3543586,223.02255
149849606,29.5521,-98.354354,289.85648
9328302373,29.583631,-98.3543515,265.4678
149543926,29.576961,-98.354343,283.54636
149653871,29.4718898,-98.354336,221.98058
149963252,29.511666,-98.35433,235.90524
149583908,29.528136,-98.354307,264.0058
2509039921,29.588238,-98.3542895,271.95691
1612643390,29.5354118,-98.3542818,270.11752
150054402,29.465119,-98.3542581,220.32007
150101656,29.475077,-98.354231,228.04051
149736230,29.493951,-98.354216,224.94666
150101613,29.51952,-98.354209,249.48367
149816356,29.224423,-98.354182,137.51566
149864158,29.506471,-98.354175,227.79173
149947971,29.481109,-98.354155,227.19475
149734112,29.466553,-98.354147,220.05208
150067750,29.496567,-98.35412,224.72491
932362961,29.5971169,-98.3541078,265.68768
8899683724,29.5833306,-98.3540921,266.86713
2506792285,29.5972227,-98.3540913,265.46768
1612643450,29.5401348,-98.3540833,271.41806
8899683736,29.5819441,-98.3540752,274.0918
7144600847,29.5487929,-98.3540482,303.87833
149609096,29.470915,-98.354044,220.02487
6112670291,29.492137,-98.354043,224.6424
1612643480,29.5397801,-98.354035,270.65811
149700563,29.495745,-98.354028,224.76411
149734115,29.46615,-98.353996,220.3745
150063785,29.474154,-98.353987,226.71092
150111352,29.576041,-98.353974,294.53564
1331594056,29.5613399,-98.3539597,291.00299
1736123498,29.4631871,-98.3539223,216.82712
3248435005,29.4594915,-98.353922,217.98151
149931451,29.524015,-98.353909,254.71747
149860914,29.480741,-98.353907,227.61475
1612643511,29.5374652,-98.3539063,270.19147
1358941610,29.2896673,-98.3539047,164.70784
149548744,29.549346,-98.353901,295.79831
149726932,29.580478,-98.353882,265.63715
2557470985,29.4889735,-98.3538811,225.02245
149922209,29.4621923,-98.3538669,215.96252
149873638,29.475944,-98.353865,230.1512
149968849,29.541293,-98.353857,273.69458
149558067,29.510761,-98.35383,234.13983
150111225,29.572384,-98.353822,284.00235
1736123523,29.4611437,-98.3537882,216.28349
149596910,29.511639,-98.353786,235.42265
149680471,29.4895115,-98.3537622,226.0464
2557471139,29.4925974,-98.3537491,223.65767
150092428,29.574809,-98.353734,303.09976
149653873,29.4719092,-98.3537272,221.53487
150005264,29.506868,-98.353702,228.39365
149652540,29.577762,-98.353692,280.75632
149596922,29.512366,-98.353685,237.34367
150020167,29.572109,-98.353681,283.20236
149836019,29.4662809,-98.3536277,219.3582
2557471052,29.4900568,-98.3536253,227.00641
149507351,29.390091,-98.353613,196.51305
2557470792,29.4869384,-98.3535904,221.39568
149945794,29.4745604,-98.3535794,227.24815
1736123520,29.4626216,-98.3535792,215.84253
9328302398,29.5487154,-98.3535598,306.48398
149603370,29.523834,-98.353553,254.29343
1331593981,29.5607127,-98.3535455,288.34558
149507353,29.390358,-98.353526,196.47749
149611433,29.23356,-98.353511,138.69308
149867374,29.4653291,-98.3535085,218.83292
149850058,29.5909829,-98.3534869,269.03531
8496294588,29.537163,-98.3534863,268.91357
149603323,29.5287653,-98.3534612,268.63297
149563909,29.2897895,-98.353461,164.01593
2557471078,29.4908382,-98.3534342,226.78358
149595537,29.481497,-98.353427,228.04401
2557470816,29.4872603,-98.3534221,220.92262
149473767,29.595121,-98.353413,266.75754
150010435,29.5000947,-98.3534119,224.20204
149816420,29.2317241,-98.3533908,137.52693
149954086,29.507165,-98.353357,229.05365
149752740,29.468469,-98.353344,216.68787
8899683739,29.5829045,-98.3533331,266.68069
149543913,29.57672,-98.353333,289.40219
9642617770,29.4470751,-98.3533273,222.40752
150068918,29.3866946,-98.3533225,195.76126
149603329,29.527523,-98.353264,263.30414
149808871,29.502252,-98.353244,226.6799
149652534,29.578208,-98.35324,277.89633
149971669,29.592684,-98.353233,268.27487
149966779,29.478909,-98.353214,230.47487
149629893,29.501842,-98.353208,226.27008
7144600856,29.5466397,-98.3531929,284.51639
149752754,29.469469,-98.353191,218.76462
1612643420,29.5379883,-98.3531902,270.02484
149566176,29.34261,-98.353187,157.74176
150118098,29.514612,-98.353166,243.36694
149852898,29.501363,-98.353157,225.83008
149603332,29.526747,-98.353136,261.85587
149582465,29.549963,-98.35313,287.40686
149560275,29.50304,-98.353114,226.99176
149603365,29.524532,-98.353114,258.3562
149595535,29.481007,-98.35311,228.92046
150103039,29.575859,-98.353048,297.7868
1612643584,29.5354258,-98.3530426,262.28964
8496294563,29.5368192,-98.3530397,267.71585
3529317446,29.4605104,-98.3529913,216.21341
149603294,29.5304705,-98.3529663,270.60455
149752756,29.470219,-98.352959,219.72589
149603342,29.525181,-98.352942,260.91888
149699732,29.50617,-98.352933,228.16702
1331594058,29.5629723,-98.3529303,286.61673
149596996,29.519443,-98.352925,246.70399
149638098,29.579639,-98.352916,269.888
1331594002,29.5621518,-98.352801,285.56213
149653506,29.572468,-98.352782,286.52557
149866050,29.2540747,-98.3527791,157.84515
7144600849,29.5480697,-98.3527754,299.99796
150082215,29.542014,-98.352758,278.57397
2557470809,29.4872073,-98.3527516,219.97258
2506762843,29.5914247,-98.3527489,269.16876
5079695898,29.4598837,-98.3527449,216.19342
1612643544,29.5345585,-98.3527433,263.8284
149752758,29.470944,-98.352728,220.73866
2557471038,29.4898681,-98.3527267,226.34737
149726946,29.581019,-98.352719,266.83963
1682764606,29.4844421,-98.3527172,227.88403
2506762837,29.591318,-98.3527103,269.22876
149938749,29.478171,-98.352704,232.0174
1612643606,29.5334048,-98.3526939,267.9884
150070642,29.481867,-98.352689,228.98892
5079695894,29.459504,-98.3526711,216.66425
1612643508,29.5391953,-98.3526682,264.11316
2506762861,29.5918546,-98.3526653,268.59702
7144600845,29.5486358,-98.3526637,300.61795
149994949,29.5124085,-98.3526467,239.45743
149596991,29.51863,-98.352636,245.34894
1736123490,29.4683269,-98.3526311,216.67166
149863991,29.503749,-98.352625,226.35172
9684531719,29.4480559,-98.35262,222.44595
149543911,29.576275,-98.352616,292.36612
149610795,29.4844908,-98.3526098,227.68404
149873640,29.4759411,-98.3526097,231.9106
1736123489,29.4685127,-98.3526053,217.11166
149483068,29.318335,-98.3526,158.07939
1358941787,29.2909368,-98.3525958,167.3515
149966793,29.477424,-98.352593,233.15077
149931467,29.522845,-98.352592,252.80299
149595534,29.480214,-98.352559,230.6916
932363638,29.5938222,-98.3525585,264.28552
149582420,29.4674103,-98.3525434,214.07587
149937438,29.476686,-98.352539,233.49734
8899683728,29.5824417,-98.3525347,268.40637
149759408,29.524314,-98.352514,258.43619
149752764,29.471706,-98.352503,221.53857
150045202,29.549557,-98.352496,288.46686
149895725,29.507891,-98.352486,231.32144
2506762847,29.5915627,-98.352465,268.98877
149968862,29.540308,-98.352464,266.36667
1612643451,29.5348731,-98.3524602,261.56128
1682764603,29.4840873,-98.3524309,227.61104
9335370868,29.5936045,-98.352411,263.80551
149850061,29.5914547,-98.3523934,268.93045
149829650,29.546402,-98.352387,284.29428
3755326207,29.2669428,-98.3523852,166.22833
9179685976,29.5827284,-98.3523785,266.83218
149596944,29.513426,-98.352376,242.49069
9179685978,29.5830522,-98.3523683,263.68488
149596988,29.5178195,-98.3523384,244.1812
149680713,29.4657473,-98.3523275,216.71399
149846461,29.251534,-98.352327,154.39052
149559902,29.528052,-98.352322,264.47763
149475716,29.478912,-98.352316,231.53439
149475713,29.479183,-98.352313,231.81223
8496294564,29.5363102,-98.3523098,266.08328
149558069,29.51067,-98.352271,234.94131
1330267003,29.5912531,-98.3522664,268.87045
150119449,29.388022,-98.352259,198.17996
149680694,29.4667683,-98.3522327,214.51372
150118106,29.5101114,-98.3522189,234.25505
2557603983,29.465765,-98.3522052,216.55399
149860934,29.481105,-98.352178,230.61026
149873643,29.475998,-98.352172,231.93895
149559761,29.384924,-98.35216,198.03716
2490469168,29.5622233,-98.3521554,283.36926
149729601,29.472618,-98.352151,222.39342
2557470827,29.4873946,-98.3521496,219.52094
149971735,29.5932184,-98.3521494,263.31223
149680721,29.4651458,-98.3521365,216.27777
2557604032,29.4667316,-98.3521211,214.63373
149638102,29.579971,-98.352108,266.58316
149978163,29.546992,-98.352103,290.58136
149960777,29.525974,-98.352087,263.25092
149933619,29.5529002,-98.3520737,283.05408
149994933,29.511523,-98.352053,237.40225
149596985,29.516993,-98.352032,242.78607
2557603971,29.4651819,-98.3520175,215.97777
149558071,29.510658,-98.351999,235.18132
150089592,29.542504,-98.351998,274.1105
1612643447,29.5334451,-98.3519549,267.45169
2506792037,29.5944796,-98.3519356,262.21347
149533296,29.482251,-98.351928,229.69774
1130206018,29.4562942,-98.3519152,223.79376
1130205752,29.4554931,-98.3519043,223.62401
149543909,29.575844,-98.351899,292.79419
1612643434,29.53464,-98.351885,260.75351
9179685979,29.5825816,-98.3518681,266.9122
1612643393,29.5388886,-98.3518571,262.11273
6528163858,29.2108272,-98.3518395,133.12361
149808240,29.508456,-98.351833,232.16853
150070640,29.480593,-98.351832,231.77026
932363627,29.5944668,-98.3518279,262.21347
149846460,29.253918,-98.351826,156.60907
1331593988,29.561031,-98.3518171,281.74457
149996441,29.38968,-98.351806,197.9247
149483083,29.3049996,-98.3517738,159.70361
150010461,29.504496,-98.351771,226.82227
8496294565,29.5357081,-98.3517499,261.60736
150105824,29.3193756,-98.351748,158.28694
149596982,29.516175,-98.351744,241.50587
7908999468,29.4640443,-98.3517309,213.41574
149850483,29.475469,-98.351678,228.99896
5079695906,29.4595743,-98.3516733,219.09683
149827228,29.572127,-98.351663,285.36685
149495568,29.591293,-98.351651,260.6813
5079695903,29.4592286,-98.3516385,219.36026
2557470909,29.4882622,-98.3516163,221.8342
7908999541,29.4640747,-98.3516113,213.49472
149545739,29.402875,-98.351607,209.15436
7496778692,29.4620979,-98.3515999,215.60226
149638155,29.576236,-98.351587,289.31998
149596954,29.513807,-98.351555,241.7802
9328302419,29.5353947,-98.3515478,259.66754
149558595,29.539813,-98.351542,262.70071
2506762889,29.5923041,-98.3515391,266.30472
149817235,29.529483,-98.351515,264.00079
149680366,29.4679583,-98.3515101,213.86295
149661370,29.476235,-98.351506,232.48691
1736123527,29.4667616,-98.3515053,213.74138
149754032,29.573554,-98.351488,296.00061
2557470760,29.4849469,-98.3514585,226.44894
149545744,29.403306,-98.351438,209.99435
2557604058,29.4678707,-98.3514257,213.84853
149661378,29.476683,-98.351421,232.94691
149592139,29.518482,-98.351421,244.76097
149675966,29.478912,-98.35142,232.66255
149675968,29.479685,-98.351416,233.15921
149698952,29.553192,-98.351414,280.03003
2506762873,29.592096,-98.3514002,267.02472
149533293,29.481473,-98.351396,231.33688
8759539549,29.5539518,-98.3513909,283.00067
149558597,29.540335,-98.351365,264.10071
149971737,29.5919902,-98.3513323,267.04471
2557470930,29.4884463,-98.3513315,222.1942
7539525046,29.4755204,-98.3513254,229.61639
7496778693,29.4613436,-98.3513195,219.91107
149638105,29.580303,-98.351319,263.31091
149615770,29.538563,-98.351308,262.03674
149956397,29.509859,-98.351294,234.83624
2557470854,29.4876353,-98.3512918,219.74959
149861375,29.542985,-98.351278,273.5043
149726957,29.5819082,-98.3512401,266.16675
149680368,29.467655,-98.351227,213.32854
149618028,29.507601,-98.351216,232.12805
8168458708,29.5468072,-98.3512065,289.52945
1682764602,29.4820794,-98.3511906,230.72612
149670367,29.508999,-98.351188,233.23955
149945588,29.575026,-98.35118,290.54239
149658029,29.473686,-98.351167,223.91095
149979316,29.5177549,-98.3511626,243.97215
1330267000,29.5917415,-98.3511561,266.82471
149684968,29.526878,-98.351151,258.52277
2506762886,29.5922387,-98.3511148,266.12473
149545752,29.40457,-98.351113,205.55968
149734305,29.474826,-98.351084,226.76489
7641656180,29.5392103,-98.3510457,259.78152
150093006,29.519865,-98.351039,247.16241
2506762882,29.5921469,-98.3510208,266.2247
149753997,29.574777,-98.351016,289.94241
149960341,29.50514,-98.351015,228.2874
1682764599,29.4816613,-98.3510081,231.41687
149808873,29.5016713,-98.3509888,230.26643
1130206032,29.4554896,-98.3509799,221.25671
149680674,29.4686345,-98.3509728,215.00294
149558075,29.510595,-98.350957,235.95171
7484026121,29.4562962,-98.3509498,222.1787
149615793,29.539684,-98.350946,261.22153
149637832,29.337346,-98.350943,156.75119
8496294583,29.5381574,-98.3509357,262.45041
149559753,29.389481,-98.35093,199.0392
149794931,29.4817093,-98.3509012,231.43095
150057828,29.517007,-98.350901,242.46228
149916577,29.525095,-98.350885,262.72281
150077088,29.4705105,-98.3508694,223.11414
7904253883,29.4648672,-98.3508067,213.12134
150020703,29.499033,-98.350793,227.18666
1130205968,29.4534094,-98.3507892,217.68585
149960780,29.525975,-98.350784,262.32034
149560277,29.5024568,-98.3507651,230.9702
149861456,29.251423,-98.35076,154.06886
7496778690,29.4615047,-98.350758,220.41412
149807106,29.523862,-98.350754,258.27744
149807110,29.522771,-98.350752,255.34389
8759539552,29.5537655,-98.3507493,282.51727
3720428138,29.4707818,-98.3507465,224.03413
149754052,29.572272,-98.350732,283.47131
149982196,29.625094,-98.350705,268.11371
149501627,29.288185,-98.3506961,168.17734
7496778695,29.4596288,-98.3506819,221.93134
8496294567,29.536343,-98.3506805,261.03952
149861373,29.542273,-98.350679,271.41998
8831863092,29.2089306,-98.3506727,132.85405
149483078,29.317009,-98.350654,156.29491
7496778689,29.4615475,-98.3506324,220.53412
149726890,29.516252,-98.35063,241.41519
149729557,29.473075,-98.350589,224.27551
149592141,29.518483,-98.350552,245.48294
149501629,29.2884377,-98.3505463,168.23734
149846443,29.256537,-98.350546,159.02283
1736123497,29.4662998,-98.3505452,211.6577
149781982,29.478342,-98.350545,233.27957
149781979,29.479074,-98.350544,234.14682
149774813,29.531111,-98.350531,254.0728
149752788,29.474231,-98.350522,225.27223
149618031,29.508192,-98.350522,232.45187
149827208,29.384529,-98.350517,197.9919
149598419,29.617883,-98.350512,256.2182
149895718,29.509585,-98.350474,234.6817
149901576,29.4487577,-98.350439,219.84749
149680669,29.469226,-98.3504326,217.55888
149838307,29.520656,-98.350432,248.57257
149605443,29.550922,-98.350418,274.64084
149534018,29.57774,-98.350393,274.58844
150102568,29.4372351,-98.3503885,209.38612
149944837,29.54358,-98.350377,270.90848
149589109,29.529408,-98.350367,257.37564
149615804,29.540564,-98.350367,263.20627
7908999476,29.4656508,-98.3503654,211.8878
149895720,29.509675,-98.350363,235.0217
1130206066,29.4541065,-98.3503607,218.33727
7904253884,29.4646645,-98.3503574,212.00134
7241097621,29.5897614,-98.3503434,259.84393
9328302420,29.5358927,-98.3503412,256.52072
1612643389,29.5350428,-98.3503357,258.30438
149495577,29.58839,-98.350329,260.55698
7678709895,29.4955866,-98.3503077,223.92075
149894571,29.50576,-98.350288,229.69522
2557470908,29.4882555,-98.3502522,220.30812
149774820,29.530593,-98.350244,255.01443
149713450,29.389294,-98.350233,199.51028
149751243,29.546862,-98.35022,290.59039
2557470881,29.4878243,-98.3502199,219.16342
149726892,29.516251,-98.35019,241.5352
10709117092,29.422874,-98.3501767,213.11865
150057830,29.517007,-98.350146,242.86792
9335371058,29.5100648,-98.350124,235.63072
7908999516,29.4601062,-98.3500973,221.55423
9889074530,29.4481224,-98.3500827,219.91028
8431561175,29.5104055,-98.3500818,235.46423
7512926842,29.5486049,-98.3500797,295.48581
149861371,29.541558,-98.350069,267.41797
9117372792,29.4616797,-98.3500549,220.08237
149647865,29.514785,-98.350053,239.75705
149944782,29.539445,-98.350037,258.82617
10709117106,29.4226813,-98.3500308,213.26826
7187082674,29.5103794,-98.3499713,235.40424
149982746,29.576512,-98.349967,279.06583
149642978,29.546008,-98.349909,282.81711
149729549,29.473575,-98.349905,224.83369
1130205780,29.4538331,-98.3498754,217.55231
2506762891,29.5928627,-98.3498674,262.13141
149713454,29.3889016,-98.3498625,198.92961
149753985,29.575355,-98.34986,279.25363
149560316,29.526604,-98.349858,258.07861
7908999520,29.461043,-98.3498041,220.93362
149827237,29.57248,-98.349803,280.68539
149992822,29.513977,-98.349764,237.97319
149680660,29.4697627,-98.3497451,221.66589
932362984,29.5942675,-98.3497405,263.6806
8496294577,29.5384436,-98.3497348,257.49634
