,y,x
10918063684,29.5397312,-98.3888639
10918063685,29.5408829,-98.3890018
10936503878,29.4180941,-98.3916204
10936503881,29.4173409,-98.3915225
10936503882,29.4173377,-98.3925703
10936503886,29.417575,-98.3938218
10936503887,29.4173333,-98.3929267
10936503892,29.41714,-98.3896371
10936897474,29.4545023,-98.2992839
10936897476,29.4553546,-98.2991163
10942475427,29.4511871,-98.3718731
10942475428,29.4520012,-98.3714286
10942475429,29.4512655,-98.3713348
10976934284,29.5725192,-98.2923865
10976934287,29.5712239,-98.291763
10976934288,29.5718038,-98.292057
10976934290,29.571444,-98.292645
10977490363,29.6167622,-98.2950984
10977490369,29.6112361,-98.3038697
10977490387,29.5248402,-98.2341346
10977490394,29.5216318,-98.2323064
10977490395,29.5256209,-98.2326302
10977490396,29.5243392,-98.2318022
10977490400,29.5219119,-98.2343771
10977490406,29.5235579,-98.2317114
10977490407,29.522033,-98.2325683
10977490408,29.5226754,-98.2331884
10977490409,29.523299,-98.2337307
10977490410,29.5250276,-98.2322469
10977490412,29.5243112,-98.2334008
10977490415,29.5216598,-98.2350959
10977490438,29.5055557,-98.2373703
10977490441,29.5057789,-98.2375444
10977490448,29.5056819,-98.2371882
10977490456,29.5036522,-98.2412255
10977490464,29.5034588,-98.2412227
10977490470,29.5036706,-98.2409685
10977490477,29.5056142,-98.2361
10977490478,29.5039641,-98.2416854
10977490483,29.5014685,-98.2415546
10977490484,29.5019563,-98.2416854
10977490491,29.5039803,-98.2392756
10977490493,29.5048501,-98.2403217
10977490494,29.504643,-98.2400234
10977490495,29.5019461,-98.2414088
10977490497,29.5042811,-98.2374917
10977490498,29.50333,-98.2368005
10977490499,29.5028203,-98.2415113
10977490500,29.5028179,-98.2412184
10977490501,29.5040591,-98.2405909
10977490504,29.5033788,-98.240219
10977490505,29.5032189,-98.239076
10977490508,29.5032325,-98.2380147
10977490509,29.5053591,-98.2393275
10977490510,29.505159,-98.2390795
10977490513,29.5038507,-98.2371789
10977490515,29.5045087,-98.2355863
10977490517,29.5047003,-98.234622
10977490518,29.505159,-98.2379213
10977490519,29.5051125,-98.2374236
10977490520,29.5051834,-98.2358759
10977490523,29.5048664,-98.2365951
11051081872,29.4751672,-98.2991745
11064638007,29.5124617,-98.3635011
11064638009,29.511948,-98.3635232
11072484515,29.4475742,-98.2896864
11072484516,29.447509,-98.289506
11072484517,29.4480342,-98.2896732
11072484518,29.4481822,-98.2879049
11072484534,29.4481281,-98.2873629
11097437006,29.4396634,-98.4550352
11102098775,29.4554151,-98.2653166
11102098776,29.4578462,-98.263743
11102098777,29.4584575,-98.2661395
11102098778,29.4573986,-98.2640373
11102098779,29.4579931,-98.2657419
11102098780,29.4581935,-98.2656155
11102098781,29.4568798,-98.2651809
11102098782,29.456573,-98.2645697
11102098783,29.4588041,-98.2652913
11102098792,29.4573443,-98.2624223
11102098793,29.4574152,-98.2661952
11102098797,29.4552288,-98.2638567
11102098798,29.4558296,-98.2650492
11102098800,29.4571543,-98.2663647
11102161808,29.4573149,-98.2662604
11102161809,29.4574446,-98.2629485
11102161810,29.4554268,-98.2642497
11102161815,29.4649563,-98.268807
11102161816,29.4648698,-98.26851
11102161831,29.4605963,-98.2694047
11102161832,29.4651123,-98.2696717
11102161834,29.465768,-98.2749295
11102161844,29.467297,-98.2680189
11102161853,29.4659879,-98.2688438
11102161862,29.4610272,-98.2700979
11102161863,29.4610429,-98.2699171
11102161864,29.4626322,-98.2696867
11102161865,29.4623158,-98.2691766
11102161869,29.4636067,-98.2683337
11102161870,29.4632718,-98.2676594
11102161872,29.462419,-98.2711992
11102161882,29.4639366,-98.2704479
11102161883,29.4635866,-98.2697632
11102161884,29.4665509,-98.2681767
11102161885,29.4667646,-98.2685873
11102388175,29.4723755,-98.2381396
11102388182,29.4684895,-98.239684
11102388183,29.4732523,-98.2403512
11102388184,29.4721275,-98.2380848
11102388185,29.4722075,-98.2382459
11102388186,29.4718656,-98.2412551
11102388187,29.4708095,-98.2391445
11102388188,29.4692095,-98.2396785
11102388198,29.4698095,-98.2408784
11102388199,29.4814759,-98.2416695
11102440716,29.4772721,-98.2334406
11102440717,29.4782828,-98.2338239
11102440720,29.4776703,-98.2343245
11102440721,29.4773331,-98.2335808
11102440722,29.4747499,-98.2352205
11102440723,29.4749428,-98.235098
11102440724,29.4747499,-98.2346947
11102440725,29.4780922,-98.2351536
11102440733,29.4766217,-98.2334768
11102440737,29.4753726,-98.2358729
11102440741,29.4758173,-98.2355898
11102440742,29.4754296,-98.2347891
11102440743,29.478362,-98.2376583
11102440746,29.4768503,-98.2349324
11102440747,29.4777164,-98.2365927
11102440748,29.4785528,-98.236036
11102440784,29.4768969,-98.235941
11102440799,29.4780889,-98.226744
11102440881,29.4772545,-98.2357054
11102440882,29.4768266,-98.2338984
11102440883,29.4694011,-98.2400664
11102440884,29.4712166,-98.2399588
11102440885,29.4716123,-98.240749
11102534003,29.4816728,-98.214166
11102534004,29.481728,-98.214366
11102537452,29.5826069,-98.2260793
11102537460,29.5848361,-98.2284085
11102537463,29.5852031,-98.2287537
11102537466,29.5850858,-98.2280721
11102595505,29.4818564,-98.2156109
11102595514,29.5551029,-98.224234
11102595521,29.5555064,-98.2234415
11102595522,29.5670755,-98.2205045
11102595527,29.5676484,-98.2195609
11102595544,29.5685615,-98.2122996
11102595545,29.5673297,-98.2143917
11102595555,29.5690887,-98.2127073
11102595556,29.5674574,-98.214474
11102595557,29.567741,-98.2124288
11102595573,29.5700452,-98.2145473
11102595583,29.5684256,-98.2139467
11102595584,29.5704607,-98.2137595
11102595585,29.5682022,-98.211511
11102595592,29.5676843,-98.2106688
11102595593,29.5680001,-98.2119132
11102595594,29.5669145,-98.2111999
11102595595,29.5683051,-98.2128031
11102595603,29.5683541,-98.2200326
11102595621,29.5669127,-98.2190807
11102595628,29.5666739,-98.21697
11102595630,29.5679581,-98.2208351
11102595631,29.5717811,-98.2156794
11102595632,29.5672843,-98.2114504
11102595646,29.5688322,-98.2131411
11103298831,29.5936065,-98.2274534
11103298836,29.5955475,-98.2291378
11103298837,29.5957346,-98.2287503
11103298838,29.5948337,-98.2286866
11103298839,29.5949958,-98.2283763
11103298840,29.5943206,-98.2278844
11103298893,29.594954,-98.2097039
11103298894,29.597532,-98.2093113
11103298895,29.5991446,-98.2112087
11103298898,29.5987261,-98.2109985
11103298899,29.5975385,-98.2111837
11103298902,29.5980047,-98.2096104
11103309315,29.597848,-98.2032426
11103309316,29.5986758,-98.2016499
11103309317,29.5979431,-98.2030597
11103309318,29.5941233,-98.2005657
11103309320,29.5947815,-98.1992738
11103309331,29.5986098,-98.2017771
11103309332,29.596276,-98.2019712
11103309333,29.5968877,-98.2007283
11103309334,29.597669,-98.20211
11103309341,29.5969668,-98.2024222
11103309342,29.5959288,-98.2006039
11103309343,29.5961168,-98.2002253
11103309344,29.5951101,-98.2001076
11103309348,29.5952943,-98.1996684
11103309352,29.610901,-98.2040581
11103309356,29.6112988,-98.2034533
11103309360,29.6128531,-98.2021131
11103309433,29.6240371,-98.2119739
11103309434,29.6231645,-98.2106828
11103309555,29.6195169,-98.2151178
11103365891,29.6276126,-98.2065513
11103410206,29.6300926,-98.2102362
11103410209,29.629117,-98.2093912
11103410250,29.629553,-98.2089466
11103410254,29.6298971,-98.2091732
11103410255,29.6293093,-98.2055013
11103410276,29.6260865,-98.2097547
11103410277,29.6282566,-98.2076304
11103410278,29.6298312,-98.2076012
11103410287,29.6299527,-98.2079104
11103410288,29.630037,-98.205624
11103410289,29.6300887,-98.2051874
11103410325,29.6241921,-98.2113162
11103410327,29.6256732,-98.2106168
11103410338,29.623502,-98.2108909
11103410339,29.6242802,-98.2121592
11103410344,29.6244315,-98.2114095
11103410345,29.6246511,-98.2113678
11103410353,29.6230068,-98.2110321
11107514981,29.5679116,-98.281466
11107514982,29.5685215,-98.2811444
11110707931,29.4544785,-98.2991862
11110707939,29.4593076,-98.3000007
11110707943,29.4590667,-98.2993606
11110707944,29.4583156,-98.3007964
11110707945,29.4582086,-98.3003552
11110707946,29.4568401,-98.3012832
11110707947,29.4567275,-98.3008352
11152272691,29.5025939,-98.3642889
11152272693,29.5008783,-98.3646683
11152272694,29.5025538,-98.3640954
11152272698,29.5014844,-98.3645756
11152272704,29.5012082,-98.3662614
11152314910,29.5003188,-98.361903
11152314912,29.5004679,-98.3618251
11152314913,29.5011269,-98.3658762
11152314916,29.5017186,-98.3656605
11152314918,29.5022961,-98.3654508
11152314919,29.5023704,-98.3657452
11152314920,29.5021758,-98.3648051
11152314921,29.5021989,-98.3649289
11152314922,29.5016026,-98.3650926
11186358319,29.5205707,-98.2475858
11186358320,29.5214829,-98.2458222
11248486709,29.4655457,-98.2681336
11281294798,29.6287398,-98.2072227
149452753,29.392695,-98.465414
149452755,29.392701,-98.463314
149452757,29.392699,-98.461225
149452758,29.39269,-98.458986
149452760,29.392687,-98.456734
149452762,29.392688,-98.454454
149452764,29.392694,-98.453324
149452788,29.392893,-98.4433926
149452790,29.392886,-98.441677
149452798,29.392391,-98.452342
149452800,29.392386,-98.4503782
149452802,29.3923909,-98.4483481
149452807,29.39264,-98.448349
149452809,29.392643,-98.44666
149452811,29.392638,-98.445016
149452813,29.392645,-98.443392
149452818,29.392067,-98.45332
149452820,29.39206,-98.45234
149455053,29.2369068,-98.4021726
149455055,29.238968,-98.401088
149455063,29.239108,-98.401338
149455069,29.238042,-98.400949
149455077,29.237912,-98.400735
149455081,29.221259,-98.4118416
149455089,29.2210564,-98.4116452
149455098,29.2228266,-98.410344
149455102,29.223305,-98.409703
149455106,29.220729,-98.41085
149455112,29.2207149,-98.4105574
149455116,29.2183968,-98.4134985
149455121,29.2185354,-98.413112
149455132,29.2182943,-98.4129363
149456666,29.366201,-98.449067
149456672,29.3686407,-98.4525829
149456674,29.3691206,-98.4531176
149456681,29.3711472,-98.4548527
149456685,29.3686865,-98.4534352
149457748,29.209513,-98.441772
149457750,29.208828,-98.440508
149458210,29.2554961,-98.3340655
149458268,29.249662,-98.3934957
149460161,29.2707257,-98.3124928
149460163,29.2704835,-98.3126592
149461178,29.350258,-98.4019605
149461180,29.351863,-98.401794
149461842,29.3336503,-98.4184446
149461851,29.3309971,-98.4176186
149461860,29.3287468,-98.4182945
149461867,29.3271221,-98.4215174
149461923,29.258701,-98.41517
149461943,29.249244,-98.415073
149461946,29.24855,-98.415756
149461956,29.250239,-98.417442
149462857,29.238283,-98.40058
149462867,29.2364252,-98.4021203
149463018,29.275703,-98.396155
149463024,29.277813,-98.396274
149463028,29.278226,-98.396585
149466472,29.4021441,-98.4567545
149466691,29.4036328,-98.3406237
149466693,29.4024414,-98.3353314
149466700,29.3988464,-98.3343729
149468382,29.277522,-98.327733
149468383,29.277782,-98.327553
149468418,29.275862,-98.324052
149468420,29.276126,-98.323892
149468462,29.373867,-98.394847
149468466,29.375885,-98.3938063
149469092,29.27307,-98.344809
149469973,29.2447426,-98.4346154
149473627,29.225926,-98.407241
149474800,29.3941798,-98.3116024
149474801,29.3948562,-98.3147759
149474943,29.401664,-98.4473
149474960,29.4025997,-98.4435094
149474999,29.3981922,-98.3883761
149475013,29.3979148,-98.3898746
149475021,29.398194,-98.390237
149475027,29.375393,-98.3936383
149475031,29.373699,-98.393782
149475115,29.3332385,-98.409963
149475126,29.3305692,-98.4129428
149475141,29.328069,-98.414104
149475147,29.325991,-98.413513
149475921,29.247731,-98.413097
149475936,29.248428,-98.415313
149476303,29.356976,-98.430666
149476329,29.348431,-98.425269
149476707,29.266649,-98.305217
149476887,29.355139,-98.400756
149478156,29.402093,-98.464599
149481749,29.358456,-98.4328081
149481773,29.3468407,-98.4245815
149482240,29.4074417,-98.4444165
149483068,29.318335,-98.3526
149483078,29.317009,-98.350654
149483083,29.3049996,-98.3517738
149483092,29.3024543,-98.354691
149483095,29.2857501,-98.395358
149483106,29.283397,-98.395212
149483115,29.283485,-98.394895
149483639,29.4032192,-98.444508
149484010,29.3797553,-98.4642696
149484022,29.378096,-98.4618377
149484031,29.3782971,-98.4613007
149485322,29.325765,-98.4259907
149485326,29.326316,-98.4235253
149485703,29.3246855,-98.4285509
149485707,29.3252639,-98.4287605
149486010,29.211746,-98.414926
149486022,29.2151496,-98.4128006
149486084,29.401525,-98.453002
149486092,29.401212,-98.4566999
149486250,29.334218,-98.460634
149486527,29.2076936,-98.3478393
149486617,29.3030674,-98.3493751
149486880,29.2445074,-98.4183638
149487675,29.4035187,-98.4449885
149488177,29.3796556,-98.464617
149488189,29.3762239,-98.4613104
149488192,29.377653,-98.4612936
149488538,29.249665,-98.329633
149488686,29.326921,-98.4213843
149488702,29.3281164,-98.417693
149488740,29.331887,-98.416759
149489652,29.354936,-98.34089
149489653,29.354474,-98.339013
149489856,29.281792,-98.39639
149489867,29.286061,-98.395654
149489878,29.2759858,-98.3958227
149489886,29.278326,-98.39546
149489890,29.278692,-98.395123
149490479,29.363988,-98.445356
149490489,29.3628059,-98.4423569
149490500,29.360891,-98.43863
149490519,29.363084,-98.4420364
149490563,29.3242062,-98.4253515
149490564,29.3243166,-98.4255582
149490573,29.3247955,-98.4255998
149490650,29.250239,-98.417192
149491740,29.3718575,-98.4556645
149492340,29.4112138,-98.4335015
149493072,29.3271889,-98.4151051
149493606,29.2184943,-98.4116416
149493615,29.218032,-98.4113807
149493624,29.2138908,-98.4149873
149493633,29.213861,-98.4145788
149493635,29.213148,-98.414714
149493645,29.3131262,-98.4046864
149493649,29.315052,-98.405545
149493653,29.3149999,-98.4047249
149494375,29.2218078,-98.3777411
149494389,29.2350481,-98.3641231
149494503,29.370959,-98.454241
149494508,29.3686416,-98.4509883
149494512,29.3682484,-98.45065
149494516,29.3661934,-98.448649
149494832,29.363922,-98.445749
149494841,29.362205,-98.443275
149494842,29.3620631,-98.442983
149494855,29.360772,-98.439038
149495859,29.219061,-98.3933052
149495996,29.3226126,-98.436557
149496003,29.3225274,-98.4343555
149496841,29.204294,-98.44447
149496842,29.204605,-98.445254
149496844,29.205046,-98.446893
149497981,29.3126651,-98.3986938
149498007,29.3109265,-98.3970881
149498012,29.299288,-98.373727
149498020,29.2993619,-98.3730754
149498026,29.298802,-98.372793
149500095,29.28304,-98.394927
149500828,29.357319,-98.3997193
149500830,29.355911,-98.400498
149501236,29.33363,-98.418183
149501259,29.331092,-98.4138911
149501269,29.332819,-98.4107733
149501627,29.288185,-98.3506961
149501629,29.2884377,-98.3505463
149501634,29.279252,-98.331452
149501636,29.279504,-98.331259
149501640,29.2620394,-98.2955819
149501642,29.2617843,-98.2957588
149501648,29.2580107,-98.2883982
149501650,29.2582551,-98.2882265
149501654,29.3979243,-98.3787477
149501656,29.3982084,-98.3787655
149502310,29.2386907,-98.389117
149504488,29.2835813,-98.2677134
149505426,29.3499126,-98.3740748
149505578,29.221657,-98.328995
149505586,29.222744,-98.326466
149506008,29.313103,-98.404936
149507336,29.393222,-98.3647514
149507338,29.393459,-98.3646179
149507345,29.390814,-98.356853
149507347,29.391082,-98.356764
149507351,29.390091,-98.353613
149507353,29.390358,-98.353526
149507357,29.387363,-98.345692
149507359,29.387602,-98.345534
149507363,29.38658,-98.341888
149507365,29.386322,-98.341966
149507369,29.384534,-98.333374
149507371,29.3848024,-98.3333003
149507803,29.351515,-98.308615
149507809,29.3538436,-98.3074981
149507875,29.310817,-98.404336
149507905,29.305459,-98.397813
149508418,29.3687059,-98.4502513
149510454,29.3850208,-98.4306041
149511000,29.216574,-98.402868
149511004,29.214813,-98.40159
149511546,29.38349,-98.328663
149511548,29.383759,-98.328573
149511552,29.3813145,-98.3199942
149511554,29.3815745,-98.3198866
149511558,29.376165,-98.302981
149511560,29.376423,-98.302872
149511564,29.37471,-98.298269
149511566,29.374976,-98.298166
149511568,29.373079,-98.293015
149511570,29.373341,-98.292906
149511574,29.37156,-98.285413
149511576,29.371838,-98.285442
149511582,29.372264,-98.278295
149511584,29.372539,-98.278324
149511589,29.371994,-98.269229
149511592,29.372264,-98.269138
149511597,29.368743,-98.261058
149511599,29.369011,-98.260972
149511604,29.3677584,-98.2564631
149511606,29.368021,-98.256337
149513549,29.3250775,-98.4250014
149513555,29.326319,-98.4228553
149514163,29.3530653,-98.4000758
149514377,29.2232088,-98.4524518
149514381,29.2240637,-98.4537282
149514478,29.398348,-98.3902058
149514485,29.3986004,-98.3898899
149514549,29.3657203,-98.2448973
149514562,29.366054,-98.2443576
149514925,29.371828,-98.267409
149514927,29.371577,-98.267533
149515152,29.395689,-98.2646
149515156,29.3951777,-98.2608854
149515522,29.367287,-98.254261
149515524,29.367558,-98.254176
149515528,29.366245,-98.245178
149515538,29.3667368,-98.2446067
149515544,29.3656225,-98.2449211
149515556,29.365968,-98.245233
149515561,29.364825,-98.236063
149515563,29.365098,-98.235975
149515567,29.363858,-98.231702
149515568,29.36411,-98.231615
149515571,29.362007,-98.22305
149515573,29.36227,-98.222975
149515578,29.361144,-98.219035
149515580,29.361402,-98.218962
149515584,29.360257,-98.214906
149515586,29.360512,-98.214824
149515591,29.359389,-98.210957
149515593,29.359647,-98.210871
149515778,29.3154824,-98.405698
149516358,29.239494,-98.401061
149516474,29.2208449,-98.412058
149517023,29.3638671,-98.4183237
149517557,29.3115958,-98.3971006
149517616,29.353061,-98.400433
149518157,29.192802,-98.443486
149519185,29.394714,-98.3891517
149519648,29.322835,-98.4363733
149519652,29.323456,-98.434322
149519782,29.20274,-98.445275
149519807,29.2202223,-98.4107909
149519815,29.21499,-98.4147213
149520125,29.291417,-98.402094
149520170,29.2569406,-98.4177286
149520171,29.2592592,-98.4157924
149520504,29.223258,-98.355101
149520520,29.226228,-98.355908
149520939,29.2377584,-98.4291138
149520991,29.204483,-98.445593
149521401,29.3974985,-98.3898781
149521403,29.394969,-98.3894083
149521948,29.197308,-98.358589
149523281,29.207515,-98.442804
149523286,29.207676,-98.444316
149523868,29.3613931,-98.4183115
149524885,29.325807,-98.413695
149525944,29.208834,-98.346993
149527024,29.3663343,-98.2442432
149527034,29.3665755,-98.2446531
149527193,29.35543,-98.399772
149527201,29.3577744,-98.399279
149527825,29.345079,-98.446139
149527827,29.345182,-98.445137
149528167,29.315601,-98.406908
149528179,29.277722,-98.396603
149528197,29.278243,-98.395143
149528236,29.3498619,-98.4018344
149528240,29.351439,-98.40099
149528545,29.217308,-98.4017451
149528659,29.20611,-98.336466
149528661,29.204991,-98.336711
149528668,29.205904,-98.333156
149528671,29.204835,-98.333868
149529272,29.256186,-98.337394
149530042,29.371811,-98.455208
149530372,29.349025,-98.438466
149530580,29.399732,-98.436815
149530582,29.399739,-98.432714
149530986,29.409478,-98.425003
149530990,29.408495,-98.425006
149532207,29.4075027,-98.4269701
149532208,29.4075037,-98.4274662
149532238,29.407431,-98.449284
149532242,29.40744,-98.445143
149532257,29.4084422,-98.4202837
149532272,29.407442,-98.441589
149532274,29.407442,-98.44101
149532293,29.407475,-98.432719
149532590,29.386547,-98.447495
149532592,29.384483,-98.447483
149532595,29.382637,-98.447484
149533175,29.3933244,-98.3716078
149533198,29.3925527,-98.3693162
149533217,29.351455,-98.299462
149533219,29.352303,-98.299223
149533221,29.353159,-98.298981
149533223,29.354004,-98.298758
149533226,29.35487,-98.298517
149533228,29.355631,-98.298321
149534782,29.392402,-98.380871
149534789,29.391674,-98.381785
149534842,29.370503,-98.406396
149534844,29.3704955,-98.4044701
149536198,29.372503,-98.464675
149536578,29.374953,-98.438198
149536585,29.374114,-98.438194
149536590,29.373271,-98.438046
149536597,29.372432,-98.43793
149536603,29.371588,-98.438015
149536607,29.370756,-98.438148
149536619,29.369903,-98.438161
149536627,29.369071,-98.437966
149536634,29.368257,-98.437571
149536636,29.3680066,-98.4374084
149536644,29.3826797,-98.4393045
149536648,29.38223,-98.439284
149536652,29.381345,-98.439193
149536660,29.380446,-98.439258
149536667,29.379545,-98.439301
149536675,29.378668,-98.439189
149536681,29.377708,-98.438913
149536689,29.37671,-98.438676
149536701,29.375825,-98.438754
149536711,29.374956,-98.439277
149538192,29.3258396,-98.4380681
149538198,29.3248938,-98.4343664
149538897,29.385192,-98.375406
149538899,29.385993,-98.375406
149538905,29.387449,-98.375027
149538917,29.388765,-98.37446
149538925,29.389609,-98.374445
149538927,29.390419,-98.374442
149538930,29.391186,-98.374448
149538932,29.391953,-98.374449
149538934,29.392406,-98.374438
149538936,29.392863,-98.374427
149538944,29.394365,-98.374072
149538946,29.395134,-98.373778
149538947,29.395888,-98.373481
149538954,29.3969592,-98.3728869
149538956,29.3972018,-98.3727433
149539340,29.389912,-98.460128
149539342,29.38889,-98.460126
149539344,29.388125,-98.460116
149539346,29.387649,-98.460114
149539348,29.387108,-98.460112
149539350,29.386651,-98.460105
149539353,29.385812,-98.4601
149539359,29.38497,-98.460095
149540302,29.369986,-98.258585
149540316,29.3816156,-98.2557543
149540396,29.398496,-98.249469
149540445,29.3618385,-98.2560733
149540474,29.366782,-98.2519
149540478,29.367048,-98.251831
149540859,29.369354,-98.412786
149540861,29.369328,-98.410203
149540866,29.369318,-98.409215
149540869,29.369294,-98.406393
149541903,29.2808473,-98.348388
149541905,29.282119,-98.346622
149541908,29.284094,-98.343971
149542107,29.37239,-98.270961
149542109,29.372665,-98.270894
149542117,29.381519,-98.26846
149542120,29.384181,-98.267738
149542122,29.386995,-98.266968
149542411,29.386996,-98.344704
149542421,29.3766716,-98.3477298
149542938,29.347743,-98.441387
149542940,29.346591,-98.440836
149543075,29.356526,-98.44594
149543094,29.356395,-98.442841
149543098,29.356405,-98.439426
149543100,29.356292,-98.436918
149543111,29.356262,-98.436718
149543120,29.356424,-98.436886
149543126,29.356397,-98.4367
149543133,29.356518,-98.433812
149543189,29.380583,-98.462768
149543191,29.381105,-98.462774
149543214,29.381592,-98.461208
149543806,29.3896067,-98.3715784
149544289,29.34246,-98.423727
149544295,29.341117,-98.423071
149544529,29.373509,-98.428554
149544530,29.373147,-98.428643
149545739,29.402875,-98.351607
149545744,29.403306,-98.351438
149545752,29.40457,-98.351113
149545935,29.310589,-98.384798
149547188,29.384475,-98.4483353
149547190,29.38447,-98.446659
149547192,29.384463,-98.44576
149547194,29.384463,-98.444732
149547196,29.384459,-98.443694
149547198,29.384462,-98.442651
149547200,29.384471,-98.441624
149547552,29.392878,-98.433118
149547553,29.392882,-98.431041
149548685,29.394118,-98.373196
149548696,29.392862,-98.373497
149548956,29.40416,-98.206771
149549308,29.350033,-98.301661
149549310,29.350948,-98.301408
149550073,29.409445,-98.440515
149550085,29.253626,-98.333527
149550099,29.254318,-98.332782
149550101,29.254971,-98.331955
149550109,29.253187,-98.333931
149550838,29.372027,-98.430488
149550860,29.369243,-98.432873
149550880,29.367344,-98.432991
149552089,29.408486,-98.427457
149552091,29.4065047,-98.4274564
149552132,29.278259,-98.348598
149552133,29.278682,-98.34817
149552135,29.280643,-98.346194
149552138,29.281455,-98.345411
149552530,29.390299,-98.4483414
149552532,29.390294,-98.446669
149552534,29.390291,-98.44502
149552538,29.3903304,-98.4433031
149554057,29.387386,-98.411987
149554059,29.387385,-98.411502
149554061,29.387387,-98.408471
149554063,29.387388,-98.408307
149554065,29.387394,-98.406071
149554067,29.387401,-98.404552
149554073,29.386381,-98.404551
149554077,29.3864,-98.398298
149554079,29.386387,-98.397276
149554081,29.386404,-98.390847
149554087,29.3864,-98.389733
149554127,29.387683,-98.377001
149554152,29.386159,-98.373705
149554174,29.385262,-98.370921
149554176,29.3852672,-98.370057
149554239,29.377802,-98.420151
149554246,29.3779,-98.416405
149554248,29.377882,-98.41206
149554250,29.377891,-98.408209
149554353,29.340298,-98.421865
149554758,29.410866,-98.454474
149554760,29.410295,-98.454481
149554762,29.4099753,-98.4545002
149554764,29.40985,-98.454476
149554766,29.408962,-98.45448
149554768,29.408818,-98.454485
149554770,29.407947,-98.454479
149554772,29.406926,-98.45448
149554778,29.40387,-98.454476
149554781,29.401097,-98.45446
149554787,29.398455,-98.45447
149554791,29.39628,-98.454461
149554796,29.393569,-98.454457
149554798,29.391811,-98.454461
149554806,29.389836,-98.454542
149554811,29.388977,-98.454547
149554813,29.388128,-98.454542
149554815,29.387302,-98.454551
149554817,29.386473,-98.454544
149554819,29.3856577,-98.454435
149554824,29.384107,-98.454538
149554826,29.383632,-98.454544
149554840,29.382533,-98.455208
149554857,29.38197,-98.456734
149555142,29.381128,-98.463708
149555150,29.38201,-98.46336
149555165,29.382427,-98.461207
149555505,29.388654,-98.407614
149555506,29.390383,-98.407613
149556954,29.310986,-98.385517
149556959,29.245469,-98.320465
149557058,29.388898,-98.461251
149557059,29.388893,-98.458995
149557060,29.388894,-98.456809
149557066,29.388796,-98.4483398
149557068,29.388792,-98.446669
149557069,29.3887976,-98.4450104
149557070,29.388803,-98.4432974
149557071,29.38898,-98.45681
149557072,29.388981,-98.452338
149557073,29.388983,-98.4503789
149557074,29.388985,-98.44834
149557285,29.3980791,-98.4308782
149557286,29.398906,-98.430868
149557287,29.400559,-98.430875
149557355,29.388475,-98.347469
149558738,29.3514498,-98.4618079
149558742,29.3518578,-98.4584464
149558756,29.3517891,-98.4530408
149558759,29.3517873,-98.4528793
149558764,29.3516619,-98.4484132
149558772,29.3516668,-98.4350888
149558786,29.3519295,-98.4310979
149558796,29.3536408,-98.4249027
149558799,29.3539033,-98.4239815
149558801,29.354304,-98.422566
149558808,29.355594,-98.418059
149558810,29.356445,-98.415083
149558818,29.3588318,-98.407004
149558834,29.3600778,-98.4052443
149559753,29.389481,-98.35093
149559761,29.384924,-98.35216
149560688,29.196598,-98.433574
149561703,29.407243,-98.327184
149561726,29.403167,-98.328333
149561874,29.298608,-98.365464
149561905,29.297283,-98.36023
149562423,29.289775,-98.379145
149562440,29.2881042,-98.3802338
149562444,29.218013,-98.33057
149562533,29.249305,-98.325583
149562883,29.407846,-98.329992
149562913,29.405687,-98.3304
149563909,29.2897895,-98.353461
149564623,29.251505,-98.3279
149564676,29.232725,-98.33199
149564707,29.220384,-98.327416
149564814,29.248479,-98.324711
149565516,29.3142066,-98.3250629
149566176,29.34261,-98.353187
149566203,29.345252,-98.345437
149566528,29.353132,-98.342989
149566563,29.35773,-98.338047
149568848,29.2208576,-98.437154
149568865,29.219678,-98.437565
149568868,29.218773,-98.438046
149568872,29.2193881,-98.436699
149568876,29.26924,-98.343976
149568887,29.27411,-98.334688
149568893,29.27208,-98.336812
149568911,29.272907,-98.334274
149569106,29.2808435,-98.3700445
149569408,29.302505,-98.380003
149569419,29.3055465,-98.377437
149570094,29.3349094,-98.2992763
149571658,29.2667788,-98.2843457
149571748,29.2985714,-98.4297298
149572056,29.223624,-98.381473
149572094,29.23229,-98.374861
149572719,29.264115,-98.417624
149572740,29.2620353,-98.4163021
149572804,29.2557506,-98.4212812
149573446,29.406983,-98.326005
149573506,29.400784,-98.325975
149575075,29.3804238,-98.3159776
149575077,29.3801646,-98.3160808
149575079,29.379188,-98.31646
149575098,29.376049,-98.31513
149576105,29.336851,-98.421856
149576107,29.336248,-98.421678
149576110,29.335648,-98.421512
149576114,29.335049,-98.421335
149576117,29.33445,-98.421158
149576119,29.333856,-98.420979
149576461,29.388655,-98.408316
149576463,29.388663,-98.406067
149576465,29.388659,-98.404555
149578046,29.393997,-98.376399
149578048,29.393995,-98.37599
149579186,29.406446,-98.44336
149579188,29.40644,-98.443074
149579190,29.406439,-98.441
149579192,29.406438,-98.440523
149579207,29.40647,-98.436838
149579211,29.406702,-98.432723
149579226,29.406607,-98.430423
149579241,29.405953,-98.428407
149579247,29.406439,-98.449276
149579252,29.4063985,-98.4449177
149580321,29.273962,-98.346039
149580323,29.274208,-98.345538
149580679,29.221478,-98.336787
149580706,29.230587,-98.343997
149580711,29.294445,-98.278358
149580729,29.290958,-98.294713
149580733,29.2905222,-98.2964519
149581281,29.270073,-98.460103
